title,image,price,discount_price
Gaios Marble Effect Polished Porcelain Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/gaios-web-1-min_2143828984_l.jpg, £33.95 /m, £33.95/m
Umbra Gris Porcelain Tile - 600x400mm,https://royalestones.co.uk//uploads/products/umbra-gris-web-1-min_564362144_l.jpg, , 
Sable Onyx Porcelain Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/onyx-sable-web-1_913635426_l.jpg, £33.95 /m, £50.00
Frammentini Bianco Terrazzo Italian Tile - 200x200mm,https://royalestones.co.uk//uploads/products/fram-bianco-web-1-min_2084347699_l.jpg, , £34.95/m
Ordino Rustic Wall Tile - 80x442mm,https://royalestones.co.uk//uploads/products/ordino-rustic-web-1-min_1044784749_l.jpg, £50.00, 
Terrazzo Pearl Wall Tile - 75x300mm,https://royalestones.co.uk//uploads/products/terrazzo-pearl-web-1a-min_1027541462_l.jpg, £30.00, £50.00
Calacatta Gold Satin Floor and Wall Porcelain Tile - 600x600mm,https://royalestones.co.uk//uploads/products/calacatt-gold-web-1aa-min_1050337618_l.jpg, £33.95 /m, £33.95/m
Roca Beige Matt Porcelain Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/roca-beige-web-1-min_922213054_l.jpg, , 
Ordino Grey Wall Tile - 80x442mm,https://royalestones.co.uk//uploads/products/ordino-grey-web-1-min_1555184709_l.jpg, £27.95 /m, £44.95 /m
Roca White Matt Porcelain Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/roca-white-grey-web-1-min_52259680_l.jpg, , 
Ordino Black Split Face Wall Tile - 80x442mm,https://royalestones.co.uk//uploads/products/ordino-black-web-1-min_2042049821_l.jpg, £40.00, £44.95 /m
Roca Grey Matt Porcelain Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/roca-white-grey-web-1-min_168088933_l.jpg, £31.95 /m, 
Dome Ash Wall Tile - 900x300mm,https://royalestones.co.uk//uploads/products/dome-ash-wall-web-11-min_1165427562_l.jpg, , £24.95 /m
Eclipse Black Matt Porcelain Tile - 600x600mm,https://royalestones.co.uk//uploads/products/eclipse-black-web66-1-min_1914761102_l.jpg, £45.00, 
Queen Mint Porcalin Tile - 600x600mm,https://royalestones.co.uk//uploads/products/queenmint120x6001-41043194102xl_1990429584_l.jpg, £45.00, £44.95 /m
Boston Verde Matt - 65x200mm,https://royalestones.co.uk//uploads/products/boston-verde-web-1_229043866_l.jpg, £32.95 /m, 
Barroco Porcelain Tile - 225x225mm,https://royalestones.co.uk//uploads/products/barroco-web-1_1921068477_l.jpg, , £31.95 /m
Boston Black Matt Tile - 65x200mm,https://royalestones.co.uk//uploads/products/nordic-black-web-1_1929841732_l.jpg, £36.95 /m, 
Calacatta Gold Porcelain Tile - 75x225mm,https://royalestones.co.uk//uploads/products/marquina-gold-web-1ab-min_935080615_l.jpg, , £35.00
Marquina Black - 75x225mm,https://royalestones.co.uk//uploads/products/mrquina-black-web-1aa-min_847185503_l.jpg, £30.00, £25.95/m
Marquina White - 75x225mm,https://royalestones.co.uk//uploads/products/marquina-white-web-1aa-min_356947735_l.jpg, £35.00, 
Dome Bone Wall Tile - 900x300mm,https://royalestones.co.uk//uploads/products/dome-bone-9x31-min_96232857_l.jpg, £32.95 /m, £30.00
Sorrentina Maiori Italian Porcelain - 200x200mm,https://royalestones.co.uk//uploads/products/sorrentina-maiori-web-1-min_162266588_l.jpg, , £22.95/m
Nomade Bone Porcelain Tile - 1000x1000x10mm,https://royalestones.co.uk//uploads/products/nomade-bone-web-1a-min_1782042858_l.jpg, £35.00, 
Miami Glass Gloss Tile - 75x300mm,https://royalestones.co.uk//uploads/products/miami-glass-web-1a_1347572341_l.jpg, £40.00, £40.00
Dome Bone Non Slip Tile - 800x800mm,https://royalestones.co.uk//uploads/products/dome-bone-web-118621551xl_1766176274_l.jpg, £35.00, £29.95/m
Gatsby Noir Italian - 200x200mm,https://royalestones.co.uk//uploads/products/gatsby-web-111-min_351145114_l.jpg, £28.95 /m, 
Dome Ash Non Slip Tile - 800x800mm,https://royalestones.co.uk//uploads/products/dome-ash-web-10101-min_1162414134_l.jpg, , £35.00
Miami Mar Matt Tile - 75x300mm,https://royalestones.co.uk//uploads/products/miami-mar-web-1_1301583627_l.jpg, £35.00, £25.95/m
Italian Castagno Luxury Wood Effect Floor Tiles - 1200x200mm,https://royalestones.co.uk//uploads/products/castagno-web-2_6003569_l.jpg, £40.00, 
Italian Acero Luxury Wood Effect Floor Tiles - 1200x200mm,https://royalestones.co.uk//uploads/products/acero-web-1_1529672542_l.jpg, £50.00, £28.95 /m
Yellow Orca Porcelain Tiles - 600x600mm,https://royalestones.co.uk//uploads/products/yelloworca600x1200-1_1223166091_l.jpg, £50.00, 
Eclipse Ivory Wall & Floor Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/eclipse-ivory-2_12721645_l.jpg, £30.00, £35.00
Florence White Polished Porcelain Tile - 600x600mm,https://royalestones.co.uk//uploads/products/florence-white-web-1aas-copy-min_1748101061_l.jpg, £40.00, £25.95/m
Living Noce Italian Tile - 1000x205mm,https://royalestones.co.uk//uploads/products/living-noce-1_560058531_l.jpeg, £30.00, 
Marquina Black - 200x200mm,https://royalestones.co.uk//uploads/products/marquina-black-web-1_402000504_l.jpg, £37.95 /m, £40.00
Living Tortora Italian Tile - 1000x150mm (LAST PACK),https://royalestones.co.uk//uploads/products/living-tortora-web-3400773501xl_1606067109_l.jpg, , £29.95/m
Living Noce Italian Tile - 1000x150mm,https://royalestones.co.uk//uploads/products/living-noce-1_1065831276_l.jpeg, £27.95 /m, 
Living Noce Herringbone Tile - 450x75mm (LAST PACK),https://royalestones.co.uk//uploads/products/noce-herringbone-web-new1516775637xl_195852096_l.jpg, , £50.00
Living Tortora Herringbone Tile - 450x75mm,https://royalestones.co.uk//uploads/products/ambtortora---3-web_40925354_l.jpg, £40.00, £38.99/m
Sherwood Mahogany Italian Tile - 1000x150mm,https://royalestones.co.uk//uploads/products/sherwood-mahogany-web-2_1150526529_l.jpg, £37.95 /m, 
Sherwood Oak Italian Tile - 1000x150mm,https://royalestones.co.uk//uploads/products/sherwood-oak-web-5_907552865_l.jpg, , £50.00
Sherwood Walnut Italian Wood Effect Tiles - 1000x150mm,https://royalestones.co.uk//uploads/products/sherwood-walnut-web-1_767441919_l.jpg, £45.00, £38.99/m
Marquina White - 200x200mm,https://royalestones.co.uk//uploads/products/marquina-black-web-1_895799767_l.jpg, £45.00, 
Baltique Decor Italian Tile - 200x200mm,https://royalestones.co.uk//uploads/products/ciment-baltique-web-2_1449757620_l.jpg, £38.95 /m, £30.00
Visual White Italian Wood Effect Indoor Tiles - 500x125mm,https://royalestones.co.uk//uploads/products/visual-white-3_1536007166_l.jpg, , £16.95/m
Visual Grey Italian Wood Effect Indoor Tiles - 500x125mm,https://royalestones.co.uk//uploads/products/visual-grey-1_1683567275_l.jpg, £38.95 /m, 
Visual Oak Italian Wood Effect Indoor Tiles - 500x125mm,https://royalestones.co.uk//uploads/products/visual-light-oak-1_382554146_l.jpg, , £40.00
Porto Natural Wood Effect - 200x750mm,https://royalestones.co.uk//uploads/products/goya-natural-web-1_564668301_l.jpg, £38.95 /m, £25.95/m
Bosco Nero - 100x600mm,https://royalestones.co.uk//uploads/products/bosco-black-web-1_754201841_l.jpg, , 
Bosco Blanco - 100x600mm,https://royalestones.co.uk//uploads/products/bosco-blanco-web-1_1989071796_l.jpg, £27.95 /m, £30.00
Natur Wood Indoor Porcelain Floor Tile - 1200x300mm,https://royalestones.co.uk//uploads/products/natur-wood-web-01921238115xl_1560217542_l.jpg, , £19.95/m
Cherry Oak Wood Indoor Porcelain Floor Tile - 1200x300mm,https://royalestones.co.uk//uploads/products/cherry-wood-web-1_1114585637_l.jpg, £28.95 /m, 
Dome Anthracite Wall & Floor Tile - 800x800mm,https://royalestones.co.uk//uploads/products/dome-anthracite-web-12x6-1977109624xl_967990655_l.jpg, , £37.95 /m
Nomade Grey Porcelain Tile - 1000x1000x10mm,https://royalestones.co.uk//uploads/products/nomade-grey-web-ind-1-min_321391604_l.jpg, £35.00, 
Earth White Matt Porcelain Tile - 600x600mm,https://royalestones.co.uk//uploads/products/luna-white-web-1_279462187_l.jpg, £35.00, £27.95 /m
Zebra Wood Oak - 900x150mm,https://royalestones.co.uk//uploads/products/zebra-wood-oak-15x90-021075d8_1688567751_l.png, £35.00, 
Zebra Wood Maple - 1200x200mm,https://royalestones.co.uk//uploads/products/zebra-wood-maple-15x90-61f41dd5_1273120040_l.png, £22.95 /m, £40.00
Dakar Gri - 198x228mm,https://royalestones.co.uk//uploads/products/dakar-web-1_549628624_l.jpg, , £20.00/m
Chelsea Nut Non Slip Tile - 1200x300x9mm,https://royalestones.co.uk//uploads/products/chelsea-nut_1625332333_l.jpg, £38.95 /m, 
Mirage Pink Plain Hexagon Tile - 198x228mm,https://royalestones.co.uk//uploads/products/mirage-pink-hexagon-plain-and-decor-tiles-bathroom_811746143_l.jpeg, , £37.95 /m
Mirage Aqua Hexagon Wall & Floor Tiles - 198x228mm,https://royalestones.co.uk//uploads/products/mirage-aqua-web-1-min_1802227266_l.jpg, £38.95 /m, 
Mirage Gris Hexagon Wall & Floor Tiles - 198x228mm,https://royalestones.co.uk//uploads/products/florida-gris-web-1_12464114_l.jpg, , £45.00
Mirage Blanco Nero Hexagon Wall & Floor Tiles - 198x228mm,https://royalestones.co.uk//uploads/products/florida-black-web-1_1764495305_l.jpg, £35.00, £22.50/m
Sunstone Loki Italian Tile - 600X300mm,https://royalestones.co.uk//uploads/products/sunstone-loki-1-11098218170xl_256843715_l.jpg, £35.00, 
Sunstone Loki Italian Tile - 600X600mm,https://royalestones.co.uk//uploads/products/sunstone-loki-indoor110_196988467_l.jpg, £25.95 /m, £45.00
Mirage Pink Decor Hexagon Wall & Floor Tiles - 198x228mm,https://royalestones.co.uk//uploads/products/mirage-pink-hexagon-decor-tiles_1939198281_l.jpeg, , £31.95/m
Eclipse Silver Porcelain Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/eclipse-silver-indoor-3-copy-web-main_178168778_l.jpeg, £50.00, 
Mirage Verde Plain Hexagon Tile - 198x228mm,https://royalestones.co.uk//uploads/products/mirage-verde-web-1_1922374276_l.jpg, £30.00, £38.95 /m
Mirage Verde Hexagon Wall & Floor Tiles - 198x228mm,https://royalestones.co.uk//uploads/products/florida-verde-web-1_663545573_l.jpg, £16.95 /m, 
Nordic Porcelain Wall & Floor Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/nordic-web-2822485911xl985726375xl-copy_1061392206_l.jpg, , £38.95 /m
Statuario Wall & Floor Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/statuario-web-102_346374609_l.jpg, £16.95 /m, 
Marfil Ivory Polished Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/marfil-ivory-web-2_1731004435_l.jpg, , £38.95 /m
Gatsby Blanc Italian Tile - 200x200mm,https://royalestones.co.uk//uploads/products/gatsby-web-111-min_315815117_l.jpg, £33.95 /m, 
Corolle Blanc Noir Tile - 200x200mm,https://royalestones.co.uk//uploads/products/corolle-web-1a-min_1381885883_l.jpg, , £27.95 /m
Loop Italian Tile - 200x200mm,https://royalestones.co.uk//uploads/products/loop-web-1_2096787970_l.jpg, £24.95 /m, 
Barroco Chess Azul Tile - 225x225mm,https://royalestones.co.uk//uploads/products/azul-web-1_1259873969_l.jpg, , £28.95 /m
Munich Green Porcelain Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/munich-green-web-1_1536764296_l.jpg, £40.00, 
Barroco Triangle Decor Tile - 225x225mm,https://royalestones.co.uk//uploads/products/triangle-web-1_558183411_l.jpg, £45.00, £35.00
District Grey - 200x200mm,https://royalestones.co.uk//uploads/products/district-grey-web-3_1677162894_l.jpg, £45.00, £22.95/m
District Black - 200x200mm,https://royalestones.co.uk//uploads/products/district-black-web-2_2074612_l.jpg, £45.00, 
Boston Soft Grey Crackle - 65x200mm,https://royalestones.co.uk//uploads/products/boston-soft-crackle-web-1848448326xl_222216148_l.jpeg, £29.95 /m, £29.95 /m
Piazza Bloom Anti Slip Italian Porcelain - 800x800x9mm,https://royalestones.co.uk//uploads/products/bloom-web-1-min_2018937461_l.jpg, , 
Boston Pink Gloss - 65x200mm,https://royalestones.co.uk//uploads/products/boston-pink-web-2_470411526_l.jpg, £50.00, £50.00
Boston Green Gloss - 65x200mm,https://royalestones.co.uk//uploads/products/boston-green-web-11935079183xl_1396651616_l.jpg, £29.95 /m, £26.95 /m
Murales Grey Italian Porcelain Tile - 800x800mm,https://royalestones.co.uk//uploads/products/murales-grey-8x8-web-2_1111726703_l.jpg, , £29.95 /m
Madrazo Grey - 70x280mm,https://royalestones.co.uk//uploads/products/madrazo-grey-web-1_1969607842_l.jpg, £29.95 /m, 
Frammentini Azzurro Terrazzo Italian Tile - 200x200mm,https://royalestones.co.uk//uploads/products/fram-azzurro-web-2-min_1835184012_l.jpg, , £29.95 /m
Red Brick Effect Tile - 70x280mm,https://royalestones.co.uk//uploads/products/red-brick-effect-web-1_1708166280_l.jpg, £50.00, 
Bellissima Nero - 100x300mm,https://royalestones.co.uk//uploads/products/bellissima-nero-web-1_1858630979_l.jpg, £36.95 /m, £50.00
Bellissima Verde - 100x300mm,https://royalestones.co.uk//uploads/products/bellissima-verde-web-1_914926572_l.jpg, , £34.95 /m
Northwood Elm Wood Effect Tile - 1200x200mm,https://royalestones.co.uk//uploads/products/northwood-elm-web-2a-min_138781556_l.jpg, £45.00, £36.95 /m
Gatsby Noir Italian - 200x200mm,https://royalestones.co.uk//uploads/products/gatsby-web-111-min_351145114_l.jpg, £29.95 /m, 
Dome Ash Non Slip Tile - 800x800mm,https://royalestones.co.uk//uploads/products/dome-ash-web-10101-min_1162414134_l.jpg, , £45.00
Dome Bone Non Slip Tile - 800x800mm,https://royalestones.co.uk//uploads/products/dome-bone-web-118621551xl_1766176274_l.jpg, £50.00, £29.95/m
Dome Nut Non Slip Tile - 800x800mm,https://royalestones.co.uk//uploads/products/dome-nut-web-110-min_1245408716_l.jpg, £31.95 /m, 
Italian Castagno Luxury Wood Effect Floor Tiles - 1200x200mm,https://royalestones.co.uk//uploads/products/castagno-web-2_6003569_l.jpg, , £29.95 /m
Italian Acero Luxury Wood Effect Floor Tiles - 1200x200mm,https://royalestones.co.uk//uploads/products/acero-web-1_1529672542_l.jpg, £40.00, 
Wonder Sleet Italian Porcelain Tile - 1200x600x9mm,https://royalestones.co.uk//uploads/products/wonder-sleet-web-2a-min_1095015331_l.jpg, £28.95 /m, £50.00
Yellow Orca Porcelain Tiles - 600x600mm,https://royalestones.co.uk//uploads/products/yelloworca600x1200-1_1223166091_l.jpg, , £31.95/m
Eclipse Ivory Wall & Floor Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/eclipse-ivory-2_12721645_l.jpg, £35.00, 
Living Noce Italian Tile - 1000x205mm,https://royalestones.co.uk//uploads/products/living-noce-1_560058531_l.jpeg, £35.00, £31.95 /m
Florence White Polished Porcelain Tile - 600x600mm,https://royalestones.co.uk//uploads/products/florence-white-web-1aas-copy-min_1748101061_l.jpg, £35.00, 
Marquina Black - 200x200mm,https://royalestones.co.uk//uploads/products/marquina-black-web-1_402000504_l.jpg, £50.00, £40.00
Living Tortora Italian Tile - 1000x150mm (LAST PACK),https://royalestones.co.uk//uploads/products/living-tortora-web-3400773501xl_1606067109_l.jpg, £50.00, £24.96 /m
Living Noce Italian Tile - 1000x150mm,https://royalestones.co.uk//uploads/products/living-noce-1_1065831276_l.jpeg, £50.00, £28.95 /m
Living Noce Herringbone Tile - 450x75mm (LAST PACK),https://royalestones.co.uk//uploads/products/noce-herringbone-web-new1516775637xl_195852096_l.jpg, £30.00, 
Living Tortora Herringbone Tile - 450x75mm,https://royalestones.co.uk//uploads/products/ambtortora---3-web_40925354_l.jpg, £40.00, £35.00
Sherwood Oak Italian Tile - 1000x150mm,https://royalestones.co.uk//uploads/products/sherwood-oak-web-5_907552865_l.jpg, £37.95 /m, £25.95/m
Sherwood Walnut Italian Wood Effect Tiles - 1000x150mm,https://royalestones.co.uk//uploads/products/sherwood-walnut-web-1_767441919_l.jpg, , 
Sherwood Mahogany Italian Tile - 1000x150mm,https://royalestones.co.uk//uploads/products/sherwood-mahogany-web-2_1150526529_l.jpg, £30.00, £35.00
Idemo White Outdoor Tile - 600x600x16mm,https://royalestones.co.uk//uploads/products/idemo-white-web-11626956752xl345625408xl_1407509863_l.jpg, £27.95 /m, £25.95/m
Marquina White - 200x200mm,https://royalestones.co.uk//uploads/products/marquina-black-web-1_895799767_l.jpg, , 
Baltique Decor Italian Tile - 200x200mm,https://royalestones.co.uk//uploads/products/ciment-baltique-web-2_1449757620_l.jpg, £40.00, £35.00
Loft Beige Italian Porcelain - 800x800mm,https://royalestones.co.uk//uploads/products/loft-beige-web-1-min_1776412128_l.jpg, £37.95 /m, £25.95/m
Bosco Blanco - 100x600mm,https://royalestones.co.uk//uploads/products/bosco-blanco-web-1_1989071796_l.jpg, , 
Visual White Italian Wood Effect Indoor Tiles - 500x125mm,https://royalestones.co.uk//uploads/products/visual-white-3_1536007166_l.jpg, £45.00, £50.00
Visual Grey Italian Wood Effect Indoor Tiles - 500x125mm,https://royalestones.co.uk//uploads/products/visual-grey-1_1683567275_l.jpg, £45.00, £38.99/m
Visual Oak Italian Wood Effect Indoor Tiles - 500x125mm,https://royalestones.co.uk//uploads/products/visual-light-oak-1_382554146_l.jpg, £38.95 /m, 
Bosco Nero - 100x600mm,https://royalestones.co.uk//uploads/products/bosco-black-web-1_754201841_l.jpg, , £50.00
Porto Natural Wood Effect - 200x750mm,https://royalestones.co.uk//uploads/products/goya-natural-web-1_564668301_l.jpg, £38.95 /m, £38.99/m
Silver Birch Wood Effect Indoor Floor Tile - 1200x300mm,https://royalestones.co.uk//uploads/products/silver-birch-web_718498445_l.jpg, , 
Vintage Wood Effect Indoor Floor Tile - 1200x300(mm),https://royalestones.co.uk//uploads/products/avana-web-2-min_957509643_l.jpg, £38.95 /m, £50.00
Silver Grigio Wood Effect Indoor Floor Tile - 1200x300(mm),https://royalestones.co.uk//uploads/products/silver-grigio-web-2_1246252862_l.jpg, , £37.95/m
Natur Wood Indoor Porcelain Floor Tile - 1200x300mm,https://royalestones.co.uk//uploads/products/natur-wood-web-01921238115xl_1560217542_l.jpg, £30.00, 
Cherry Oak Wood Indoor Porcelain Floor Tile - 1200x300mm,https://royalestones.co.uk//uploads/products/cherry-wood-web-1_1114585637_l.jpg, £27.95 /m, £30.00
Dome Anthracite Wall & Floor Tile - 800x800mm,https://royalestones.co.uk//uploads/products/dome-anthracite-web-12x6-1977109624xl_967990655_l.jpg, , £16.95/m
Nomade Grey Porcelain Tile - 1000x1000x10mm,https://royalestones.co.uk//uploads/products/nomade-grey-web-ind-1-min_321391604_l.jpg, £28.95 /m, 
Tokyo Anthracite Wall & Floor Tile - 450x450mm,https://royalestones.co.uk//uploads/products/tokyo-anthracite-web-102_1049255050_l.jpg, , £40.00
